SOURCE_TEMPLATE,SOURCE_MESSAGE_ID,FINAL_STATUS,STATUS_SOURCE,APPROVED,REJECTED,INVALID_FORMAT,ERROR,REJECTED_REASON,MESSAGE ID,TEXT,DESCRIPTION,IMAGE,CTA 1,LINK 1,CTA 2,LINK 2,TEXT 2
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,120,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,120,"📊 PROFILE REVIEW READY

{{first_name}}, your profile review is ready.
Open it to check the card details and next step.",,,📊 REVIEW PROFILE,https://newsoun.com/ns-gb-cc-en-mct-005/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,121,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,121,"📥 UPDATE IN YOUR PROFILE

A new card update is in your profile.
Open it now and follow the available instruction.",,,📥 OPEN PROFILE,https://newsoun.com/ns-gb-cc-en-mct-006/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,122,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,122,"🔎 REVIEW CARD OPTIONS

{{first_name}}, your card options are ready for review.
Compare the details and continue from the page.",,,🔎 REVIEW OPTIONS,https://newsoun.com/ns-gb-cc-en-mct-007/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,123,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,123,"🟣 CARD NOTICE OPEN

Your card notice is open and ready to read.
Check it before continuing to the next step.",,,🟣 READ NOTICE,https://newsoun.com/ns-gb-cc-en-mct-008/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,124,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,124,"💼 REQUEST PROFILE STEP

{{first_name}}, a profile step is linked to your card request.
Open it and complete the available action.",,,💼 OPEN STEP,https://newsoun.com/ns-gb-cc-en-mct-009/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,125,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,125,"📎 DETAILS TO CONFIRM

Your request details are ready to confirm.
Review the card information and continue below.",,,📎 CONFIRM DETAILS,https://newsoun.com/ns-gb-cc-en-mct-010/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,126,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,126,"🔔 APPLICATION STATUS

{{first_name}}, your application status is ready.
Open the update and check the next instruction.",,,🔔 CHECK STATUS,https://newsoun.com/ns-gb-cc-en-mct-011/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,127,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,127,"🟢 REQUEST CONTINUATION

{{first_name}}, your Credit Card request can continue.
Open the page to review the next step.",,,🟢 CONTINUE,https://newsoun.com/ns-gb-cc-en-mct-012/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,128,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,128,"📬 NOTICE NEEDS REVIEW

A notice about your card request needs review.
Read it now and complete the step below.",,,📬 REVIEW NOTICE,https://newsoun.com/ns-gb-cc-en-mct-013/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,129,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,129,"🔐 VERIFY PROFILE INFO

{{first_name}}, verify your profile information for the card request.
Open the secure page to continue.",,,🔐 VERIFY PROFILE,https://newsoun.com/ns-gb-cc-en-mct-014/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,130,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,130,"💳 CARD REVIEW PAGE

Your card review page is ready.
Check the details and continue when ready.",,,💳 OPEN REVIEW,https://newsoun.com/ns-gb-cc-en-mct-015/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,131,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,131,"📌 NEXT CARD ACTION

{{first_name}}, your next card action is available.
Review the information and proceed below.",,,📌 PROCEED,https://newsoun.com/ns-gb-cc-en-mct-016/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,132,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,132,"📩 REQUEST MESSAGE

Your request has a new card message.
Read it now and follow the available step.",,,📩 READ MESSAGE,https://newsoun.com/ns-gb-cc-en-mct-017/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,133,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,133,"🔎 CARD OPTION CHECK

{{first_name}}, your card option check is ready.
Open the page and review what is available.",,,🔎 CHECK OPTIONS,https://newsoun.com/ns-gb-cc-en-mct-018/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,134,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,134,"✅ REVIEW STEP READY

A review step is ready for your Credit Card request.
Complete it to keep the process active.",,,✅ COMPLETE REVIEW,https://newsoun.com/ns-gb-cc-en-mct-019/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,135,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,135,"📍 PROFILE STATUS CHECK

{{first_name}}, your profile status check is available.
Open it to review the card update.",,,📍 CHECK PROFILE,https://newsoun.com/ns-gb-cc-en-mct-020/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,136,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,136,"💼 CARD ACTION NOTICE

A card action notice is ready in your profile.
Review it and continue from the page below.",,,💼 REVIEW ACTION,https://newsoun.com/ns-gb-cc-en-mct-021/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,137,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,137,"🔔 CARD FILE NOTICE

{{first_name}}, your card file has a notice ready.
Read it to see the next available step.",,,🔔 READ NOTICE,https://newsoun.com/ns-gb-cc-en-mct-022/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,138,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,138,"💳 OPTIONS PAGE READY

Your card options page is ready now.
Open it to compare the available details.",,,💳 OPEN OPTIONS,https://newsoun.com/ns-gb-cc-en-mct-023/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,139,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,139,"📎 CONFIRMATION CHECK

{{first_name}}, your confirmation check is available.
Verify the request details and continue.",,,📎 VERIFY NOW,https://newsoun.com/ns-gb-cc-en-mct-001/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,140,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,140,"🟢 CARD REQUEST ACTIVE

Your Credit Card request remains active.
Open the update and complete the available step.",,,🟢 KEEP GOING,https://newsoun.com/ns-gb-cc-en-mct-002/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,141,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,141,"📨 STATUS MESSAGE READY

{{first_name}}, a status message is ready for your card request.
Read it and continue below.",,,📨 READ STATUS,https://newsoun.com/ns-gb-cc-en-mct-003/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,142,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,142,"🔐 REQUEST ACCESS READY

Your request access page is ready.
Open it securely and review the card details.",,,🔐 ACCESS REQUEST,https://newsoun.com/ns-gb-cc-en-mct-004/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,143,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,143,"⭐ REVIEW YOUR MATCH

{{first_name}}, your card match is ready for review.
Open the page and continue with the option shown.",,,⭐ REVIEW MATCH,https://newsoun.com/ns-gb-cc-en-mct-005/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,144,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,144,"📋 CARD DETAILS REVIEW

Your card details review is available now.
Confirm the information before continuing.",,,📋 REVIEW DETAILS,https://newsoun.com/ns-gb-cc-en-mct-006/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,145,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,145,"📥 NEW CARD NOTICE

{{first_name}}, a new card notice was added to your profile.
Open it and follow the next instruction.",,,📥 OPEN NOTICE,https://newsoun.com/ns-gb-cc-en-mct-007/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,146,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,146,"🔎 APPLICATION REVIEW STEP

Your application review step is ready.
Check the card information and continue below.",,,🔎 REVIEW STEP,https://newsoun.com/ns-gb-cc-en-mct-008/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,147,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,147,"✅ COMPLETE CARD STEP

{{first_name}}, a card step is waiting for completion.
Review it and complete the available action.",,,✅ COMPLETE STEP,https://newsoun.com/ns-gb-cc-en-mct-009/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,148,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,148,"📍 REQUEST STATUS OPEN

{{first_name}}, your request status is open for review.
Read the update and continue safely.",,,📍 OPEN STATUS,https://newsoun.com/ns-gb-cc-en-mct-010/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,149,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,149,"📝 CARD REQUEST REVIEW

Your Credit Card request review is ready.
Check the details and confirm the next step.",,,📝 REVIEW NOW,https://newsoun.com/ns-gb-cc-en-mct-011/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,150,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,150,"🔔 PROFILE CARD UPDATE

{{first_name}}, your profile has a card update available.
Open it to review the next instruction.",,,🔔 OPEN UPDATE,https://newsoun.com/ns-gb-cc-en-mct-012/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,151,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,151,"📌 DETAILS STEP READY

Your details step is ready for the card request.
Verify the information and continue below.",,,📌 VERIFY INFO,https://newsoun.com/ns-gb-cc-en-mct-013/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,152,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,152,"📬 CARD STATUS NOTICE

Your card status notice is waiting.
Read the update and follow the available step.",,,📬 READ STATUS,https://newsoun.com/ns-gb-cc-en-mct-014/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,153,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,153,"🔐 SECURE REVIEW OPEN

{{first_name}}, your secure card review is open.
Check the details and continue from the page.",,,🔐 REVIEW SECURELY,https://newsoun.com/ns-gb-cc-en-mct-015/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,154,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,154,"🟢 NEXT REQUEST STEP

Your next request step is available now.
Open the card page and complete the instruction.",,,🟢 OPEN STEP,https://newsoun.com/ns-gb-cc-en-mct-016/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,155,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,155,"💼 CARD PROFILE ACTION

{{first_name}}, a card profile action is ready.
Review it and continue safely below.",,,💼 REVIEW ACTION,https://newsoun.com/ns-gb-cc-en-mct-017/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,156,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,156,"📩 CHECK YOUR UPDATE

A card update is ready to check.
Open it now to review the current request details.",,,📩 CHECK UPDATE,https://newsoun.com/ns-gb-cc-en-mct-018/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,157,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,157,"🔎 CARD REVIEW CHECK

{{first_name}}, your card review check is available.
Open the page and confirm the information.",,,🔎 CHECK REVIEW,https://newsoun.com/ns-gb-cc-en-mct-019/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,158,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,158,"✅ REQUEST CONFIRMATION

Your request confirmation is ready.
Review the Credit Card details and complete it now.",,,✅ COMPLETE NOW,https://newsoun.com/ns-gb-cc-en-mct-020/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,159,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,159,"📋 FINAL DETAILS REVIEW

Your final details review is ready.
Check the card request information before continuing.",,,📋 FINAL REVIEW,https://newsoun.com/ns-gb-cc-en-mct-021/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,160,ERROR,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,0,0,0,1,status=error x1,160,"🔔 STATUS READY TO VIEW

{{first_name}}, your card status is ready to view.
Open the update and follow the next step.",,,🔔 VIEW STATUS,https://newsoun.com/ns-gb-cc-en-mct-022/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,161,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,161,"📎 PROFILE DETAILS READY

Your profile details are ready for the card request.
Confirm the information to continue.",,,📎 CONFIRM PROFILE,https://newsoun.com/ns-gb-cc-en-mct-023/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,162,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,162,"⭐ CARD CHOICE READY

{{first_name}}, your card choice is ready.
Open the page to review the option and continue.",,,⭐ CHOOSE CARD,https://newsoun.com/ns-gb-cc-en-mct-001/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,163,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,163,"📥 CARD UPDATE WAITING

A card update is waiting for you.
Open it now and complete the available step below.",,,📥 OPEN UPDATE,https://newsoun.com/ns-gb-cc-en-mct-002/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,164,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,164,"🔐 VERIFY CARD REQUEST

{{first_name}}, verify your card request details.
Open the secure page and confirm the information.",,,🔐 VERIFY REQUEST,https://newsoun.com/ns-gb-cc-en-mct-003/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,165,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,165,"🟢 CONTINUE REVIEW

Your Credit Card review can continue now.
Check the update and follow the available instruction.",,,🟢 CONTINUE,https://newsoun.com/ns-gb-cc-en-mct-004/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,166,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,166,"📬 REQUEST NOTICE OPEN

{{first_name}}, your request notice is open for review.
Read it and continue from the page below.",,,📬 READ NOTICE,https://newsoun.com/ns-gb-cc-en-mct-005/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,167,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,167,"💳 CARD DETAILS NOTICE

Your card details notice is ready.
Open it to review the information prepared for you.",,,💳 OPEN DETAILS,https://newsoun.com/ns-gb-cc-en-mct-006/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,168,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,168,"🔎 OPTION DETAILS READY

{{first_name}}, your option details are ready.
Review the card information and continue below.",,,🔎 REVIEW OPTION,https://newsoun.com/ns-gb-cc-en-mct-007/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,169,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,169,"✅ CARD CONFIRMATION OPEN

Your card confirmation page is open now.
Confirm the details to keep the request active.",,,✅ CONFIRM CARD,https://newsoun.com/ns-gb-cc-en-mct-008/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,170,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,170,"📍 PROFILE STATUS UPDATE

{{first_name}}, your profile status has a card update.
Open it to review what comes next.",,,📍 CHECK UPDATE,https://newsoun.com/ns-gb-cc-en-mct-009/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,171,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,171,"⭐ CARD MATCH NOTICE

A card match notice is ready for your profile.
Review it and continue with the available option.",,,⭐ OPEN MATCH,https://newsoun.com/ns-gb-cc-en-mct-010/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,172,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,172,"📩 REQUEST FOLLOW-UP

{{first_name}}, your card request has a follow-up ready.
Open the update and complete the next step.",,,📩 FOLLOW UP,https://newsoun.com/ns-gb-cc-en-mct-011/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,173,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,173,"🔐 SECURE STATUS CHECK

Your secure status check is ready.
Review the card request information below.",,,🔐 CHECK SECURELY,https://newsoun.com/ns-gb-cc-en-mct-012/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,174,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,174,"💼 CARD REVIEW ACTION

{{first_name}}, your card review action is available.
Open it now and continue with the step shown.",,,💼 START REVIEW,https://newsoun.com/ns-gb-cc-en-mct-013/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,175,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,175,"📋 CONFIRM NEXT STEP

Your next step needs confirmation.
Review the Credit Card details and confirm below.",,,📋 CONFIRM STEP,https://newsoun.com/ns-gb-cc-en-mct-014/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,176,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,176,"🔔 CARD REQUEST NOTICE

{{first_name}}, a Credit Card request notice is available.
Read it now and continue from the secure page.",,,🔔 READ NOTICE,https://newsoun.com/ns-gb-cc-en-mct-015/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,177,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,177,"💳 REVIEW AVAILABLE CARD

An available card is ready for review.
Open the details page and continue with your request.",,,💳 REVIEW CARD,https://newsoun.com/ns-gb-cc-en-mct-016/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,178,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,178,"📎 INFORMATION CONFIRMATION

{{first_name}}, your information confirmation is ready.
Check the card profile details and continue.",,,📎 CONFIRM INFO,https://newsoun.com/ns-gb-cc-en-mct-017/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,179,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,179,"🟢 OPEN NEXT STEP

The next step is open for your card request.
Review the update and continue safely.",,,🟢 OPEN STEP,https://newsoun.com/ns-gb-cc-en-mct-018/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,180,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,180,"⭐ CARD OPTIONS NOTICE

{{first_name}}, your card options notice is ready.
Open it to review the selection available now.",,,⭐ SEE OPTIONS,https://newsoun.com/ns-gb-cc-en-mct-019/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
