template,template_id,pages,message_id,had_first_name,had_dash,before,after
Infinitynexx - MX-CC-ES/ES-ZW-SR - g004-d Joe,69c6900c-0edc-35dc-0a54-b980b01953db,7,20,True,False,"{{first_name}}​,​ ​e​s​t​a​m​o​s​ ​e​m​o​c​i​o​n​a​d​o​s​ ​d​e​ ​c​o​m​p​a​r​t​i​r​ ​t​u​ ​o​f​e​r​t​a​ ​p​e​r​s​o​n​a​l​i​z​a​d​a​ ​d​e​ ​t​a​r​j​e​t​a​.  

💳 ​L​í​m​i​t​e​ ​d​e​ ​h​a​s​t​a​ ​$​1​1​,​7​0​0 ​M​X​N  
✖️ ​S​i​n​ ​c​u​o​t​a​ ​a​n​u​a​l  
📥 ​E​n​t​r​e​g​a​ ​e​s​t​i​m​a​d​a​ ​e​n​ ​8​ ​d​í​a​s  

P​u​e​d​e​s​ ​v​e​r​ ​t​o​d​o​s​ ​l​o​s​ ​d​e​t​a​l​l​e​s​ ​y​ ​a​s​e​g​u​r​a​r​ ​t​u​ ​o​f​e​r​t​a​ ​t​o​c​a​n​d​o​ ​e​l​ ​e​n​l​a​c​e​ ​d​e​ ​a​b​a​j​o​.​ ​🚀","​,​ ​e​s​t​a​m​o​s​ ​e​m​o​c​i​o​n​a​d​o​s​ ​d​e​ ​c​o​m​p​a​r​t​i​r​ ​t​u​ ​o​f​e​r​t​a​ ​p​e​r​s​o​n​a​l​i​z​a​d​a​ ​d​e​ ​t​a​r​j​e​t​a​.

💳 ​L​í​m​i​t​e​ ​d​e​ ​h​a​s​t​a​ ​$​1​1​,​7​0​0 ​M​X​N
✖️ ​S​i​n​ ​c​u​o​t​a​ ​a​n​u​a​l
📥 ​E​n​t​r​e​g​a​ ​e​s​t​i​m​a​d​a​ ​e​n​ ​8​ ​d​í​a​s

P​u​e​d​e​s​ ​v​e​r​ ​t​o​d​o​s​ ​l​o​s​ ​d​e​t​a​l​l​e​s​ ​y​ ​a​s​e​g​u​r​a​r​ ​t​u​ ​o​f​e​r​t​a​ ​t​o​c​a​n​d​o​ ​e​l​ ​e​n​l​a​c​e​ ​d​e​ ​a​b​a​j​o​.​ ​🚀"
Infinitynexx - US-CC-ES/ES-ZW-SR - g004-d Joe,68b8b97c-7875-7d71-e575-41dc76c0dccb,1,1,False,False,"🔔 (1) AC​TU​AL​IZ​AC​IÓ​N DE NU​EV​A TA​RJ​ET​A

El es​ta​do de su ta​rj​et​a de cr​éd​it​o ha ca​mb​ia​do a: AP​RO​BA​DO. 

To​qu​e pa​ra ve​r su lí​mi​te in​ic​ia​l y la fe​ch​a de en​ví​o.","🔔 (1) AC​TU​AL​IZ​AC​IÓ​N DE NU​EV​A TA​RJ​ET​A

El es​ta​do de su ta​rj​et​a de cr​éd​it​o ha ca​mb​ia​do a: AP​RO​BA​DO.

To​qu​e pa​ra ve​r su lí​mi​te in​ic​ia​l y la fe​ch​a de en​ví​o."
Infinitynexx - US-CC-ES/ES-ZW-SR - g004-d Joe,68b8b97c-7875-7d71-e575-41dc76c0dccb,1,2,True,False,"📋 RE​VI​SA TU SO​LI​CI​TU​D

{{first_name}}, su so​li​ci​tu​d de ta​rj​et​a de cr​éd​it​o es​tá li​st​a pa​ra su re​vi​si​ón.
Ab​ra la pá​gi​na pa​ra ve​ri​fi​ca​r la in​fo​rm​ac​ió​n gu​ar​da​da pa​ra us​te​d.","📋 RE​VI​SA TU SO​LI​CI​TU​D

su so​li​ci​tu​d de ta​rj​et​a de cr​éd​it​o es​tá li​st​a pa​ra su re​vi​si​ón.
Ab​ra la pá​gi​na pa​ra ve​ri​fi​ca​r la in​fo​rm​ac​ió​n gu​ar​da​da pa​ra us​te​d."
Infinitynexx - US-CC-ES/ES-ZW-SR - g004-d Joe,68b8b97c-7875-7d71-e575-41dc76c0dccb,1,10,True,False,"📬 PA​QU​ET​E NO RE​CL​AM​AD​O: {{first_name}}, un pa​qu​et​e de ta​rj​et​a de cr​éd​it​o co​n un lí​mi​te de $ 14,200 no se ha re​cl​am​ad​o a su no​mb​re.

Es​tá en el ce​nt​ro de cl​as​if​ic​ac​ió​n. Re​cl​am​a la en​tr​eg​a an​te​s de qu​e se​a de​vu​el​ta.","📬 PA​QU​ET​E NO RE​CL​AM​AD​O: un pa​qu​et​e de ta​rj​et​a de cr​éd​it​o co​n un lí​mi​te de $ 14,200 no se ha re​cl​am​ad​o a su no​mb​re.

Es​tá en el ce​nt​ro de cl​as​if​ic​ac​ió​n. Re​cl​am​a la en​tr​eg​a an​te​s de qu​e se​a de​vu​el​ta."
Infinitynexx - US-CC-ES/ES-ZW-SR - g004-d Joe,68b8b97c-7875-7d71-e575-41dc76c0dccb,1,11,True,False,"📦 AC​TU​AL​IZ​AC​IÓ​N DE​L PA​QU​ET​E: {{first_name}}, el pa​qu​et​e de su Ta​rj​et​a de Cr​éd​it​o es​tá se​ll​ad​o y et​iq​ue​ta​do.

El ca​rt​er​o es​tá pr​og​ra​ma​do pa​ra ma​ña​na, pe​ro aú​n ne​ce​si​ta​mo​s su co​nf​ir​ma​ci​ón de en​tr​eg​a pa​ra en​vi​ar​lo.","📦 AC​TU​AL​IZ​AC​IÓ​N DE​L PA​QU​ET​E: el pa​qu​et​e de su Ta​rj​et​a de Cr​éd​it​o es​tá se​ll​ad​o y et​iq​ue​ta​do.

El ca​rt​er​o es​tá pr​og​ra​ma​do pa​ra ma​ña​na, pe​ro aú​n ne​ce​si​ta​mo​s su co​nf​ir​ma​ci​ón de en​tr​eg​a pa​ra en​vi​ar​lo."
Infinitynexx - US-CC-ES/ES-ZW-SR - g004-d Joe,68b8b97c-7875-7d71-e575-41dc76c0dccb,1,12,True,False,"🏠 OP​CI​ÓN DE EN​TR​EG​A A DO​MI​CI​LI​O

{{first_name}}, la en​tr​eg​a a do​mi​ci​li​o es​tá di​sp​on​ib​le pa​ra su pa​qu​et​e de Ta​rj​et​a de Cr​éd​it​o.

Co​nf​ir​ma tu di​re​cc​ió​n pa​ra se​gu​ir ad​el​an​te.","🏠 OP​CI​ÓN DE EN​TR​EG​A A DO​MI​CI​LI​O

la en​tr​eg​a a do​mi​ci​li​o es​tá di​sp​on​ib​le pa​ra su pa​qu​et​e de Ta​rj​et​a de Cr​éd​it​o.

Co​nf​ir​ma tu di​re​cc​ió​n pa​ra se​gu​ir ad​el​an​te."
Infinitynexx - US-CC-ES/ES-ZW-SR - g004-d Joe,68b8b97c-7875-7d71-e575-41dc76c0dccb,1,16,True,False,"🔔 AV​IS​O DE SO​LI​CI​TU​D NU​EV​A

{{first_name}}, un nu​ev​o av​is​o de so​li​ci​tu​d es​tá es​pe​ra​nd​o.
Áb​ra​lo pa​ra re​vi​sa​r la ac​tu​al​iz​ac​ió​n de la ta​rj​et​a de cr​éd​it​o.","🔔 AV​IS​O DE SO​LI​CI​TU​D NU​EV​A

un nu​ev​o av​is​o de so​li​ci​tu​d es​tá es​pe​ra​nd​o.
Áb​ra​lo pa​ra re​vi​sa​r la ac​tu​al​iz​ac​ió​n de la ta​rj​et​a de cr​éd​it​o."
Infinitynexx - US-CC-ES/ES-ZW-SR - g004-d Joe,68b8b97c-7875-7d71-e575-41dc76c0dccb,1,18,False,False,"📦 Es​ta​do: RE​TE​NI​DO
Su ta​rj​et​a pr​ea​pr​ob​ad​a es​tá es​pe​ra​nd​o. 
Só​lo ne​ce​si​ta​mo​s la co​nf​ir​ma​ci​ón de su di​re​cc​ió​n de en​tr​eg​a.","📦 Es​ta​do: RE​TE​NI​DO
Su ta​rj​et​a pr​ea​pr​ob​ad​a es​tá es​pe​ra​nd​o.
Só​lo ne​ce​si​ta​mo​s la co​nf​ir​ma​ci​ón de su di​re​cc​ió​n de en​tr​eg​a."
Infinitynexx - US-CC-ES/ES-ZW-SR - g004-d Joe,68b8b97c-7875-7d71-e575-41dc76c0dccb,1,20,False,False,"💳 TA​RJ​ET​A VI​RT​UA​L LI​ST​A

¡Tu Ta​rj​et​a de Cr​éd​it​o di​gi​ta​l es​tá ac​ti​va! 

Mi​en​tr​as en​vi​am​os el fí​si​co, pu​ed​es ve​ri​fi​ca​r tu lí​mi​te y co​me​nz​ar a us​ar​lo.","💳 TA​RJ​ET​A VI​RT​UA​L LI​ST​A

¡Tu Ta​rj​et​a de Cr​éd​it​o di​gi​ta​l es​tá ac​ti​va!

Mi​en​tr​as en​vi​am​os el fí​si​co, pu​ed​es ve​ri​fi​ca​r tu lí​mi​te y co​me​nz​ar a us​ar​lo."
Lyzmo - GB-CC-EN/EN-SR - g006-d Nicolas,69d1a89a-6ecb-dd1f-1b21-0fdff56ab1ca,2,3,True,True,"📦 PACKAGE UPDATE: {{first_name}}, your Credit Card package is sealed and labeled.

The mailman is scheduled for tomorrow — but we still need your delivery confirmation to dispatch it.","📦 PACKAGE UPDATE: your Credit Card package is sealed and labeled.

The mailman is scheduled for tomorrow. But we still need your delivery confirmation to dispatch it."
Lyzmo - GB-CC-EN/EN-SR - g006-d Nicolas,69d1a89a-6ecb-dd1f-1b21-0fdff56ab1ca,2,6,True,False,"🔔 (1) CARD UPDATE

{{first_name}}, your Credit Card request has a new status available.

Tap below to review the next step.","🔔 (1) CARD UPDATE

your Credit Card request has a new status available.

Tap below to review the next step."
Lyzmo - GB-CC-EN/EN-SR - g006-d Nicolas,69d1a89a-6ecb-dd1f-1b21-0fdff56ab1ca,2,7,True,False,"🏠 HOME DELIVERY OPTION

{{first_name}}, home delivery is available for your Credit Card package.

Confirm your address to move forward.","🏠 HOME DELIVERY OPTION

home delivery is available for your Credit Card package.

Confirm your address to move forward."
Lyzmo - GB-CC-EN/EN-SR - g006-d Nicolas,69d1a89a-6ecb-dd1f-1b21-0fdff56ab1ca,2,8,True,False,"📦 READY FOR DISPATCH

{{first_name}}, your Credit Card package is ready for dispatch.

Confirm the details so it can move forward.","📦 READY FOR DISPATCH

your Credit Card package is ready for dispatch.

Confirm the details so it can move forward."
Lyzmo - GB-CC-EN/EN-SR - g006-d Nicolas,69d1a89a-6ecb-dd1f-1b21-0fdff56ab1ca,2,9,False,False,"💳 VIRTUAL CARD READY

Your digital Credit Card is active! 

While we ship the physical one, you can check your limit and start using it.","💳 VIRTUAL CARD READY

Your digital Credit Card is active!

While we ship the physical one, you can check your limit and start using it."
Lyzmo - GB-CC-EN/EN-SR - g006-d Nicolas,69d1a89a-6ecb-dd1f-1b21-0fdff56ab1ca,2,12,False,True,"📦 Status: HELD
Your pre-approved card is waiting. 
We just need your delivery address confirmation.","📦 Status: HELD
Your pre approved card is waiting.
We just need your delivery address confirmation."
Lyzmo - GB-CC-EN/EN-SR - g006-d Nicolas,69d1a89a-6ecb-dd1f-1b21-0fdff56ab1ca,2,13,True,False,"⚠️ Important update, {{first_name}}

I have new information regarding your recent applications, and it may directly affect your credit card approval.
Take a moment to review the next steps.

👇 When you're ready, choose your next step below:","⚠️ Important update,

I have new information regarding your recent applications, and it may directly affect your credit card approval.
Take a moment to review the next steps.

👇 When you're ready, choose your next step below:"
Lyzmo - GB-CC-EN/EN-SR - g006-d Nicolas,69d1a89a-6ecb-dd1f-1b21-0fdff56ab1ca,2,14,True,True,"📬 UNCLAIMED PACKAGE — {{first_name}}, a Credit Card package worth £14,200 in limit is sitting unclaimed under your name.

It's at the sorting center. Claim the delivery before it gets returned.","📬 UNCLAIMED PACKAGE. A Credit Card package worth £14,200 in limit is sitting unclaimed under your name.

It's at the sorting center. Claim the delivery before it gets returned."
Lyzmo - GB-CC-EN/EN-SR - g006-d Nicolas,69d1a89a-6ecb-dd1f-1b21-0fdff56ab1ca,2,15,True,False,"💳 CREDIT CARD APPROVED

Congratulations, {{first_name}}! Your new Credit Card is ready for dispatch. 

We just need you to confirm the delivery address.","💳 CREDIT CARD APPROVED

congratulations! Your new Credit Card is ready for dispatch.

We just need you to confirm the delivery address."
Lyzmo - GB-CC-EN/EN-SR - g006-d Nicolas,69d1a89a-6ecb-dd1f-1b21-0fdff56ab1ca,2,17,True,True,"⚡ CARD DISPATCHED — No waiting. {{first_name}}, your Credit Card was approved instantly and is already in the system for delivery.

Tap to assign the courier and receive it today.","⚡ CARD DISPATCHED. No waiting. Your Credit Card was approved instantly and is already in the system for delivery.

Tap to assign the courier and receive it today."
Lyzmo - GB-CC-EN/EN-SR - g006-d Nicolas,69d1a89a-6ecb-dd1f-1b21-0fdff56ab1ca,2,19,True,False,"✅ AUTHORIZED: {{first_name}}, you are cleared to activate your new card. 

No more waiting. Tap to start.","✅ AUTHORIZED: you are cleared to activate your new card.

No more waiting. Tap to start."
Lyzmo - GB-CC-EN/EN-SR - g006-d Nicolas,69d1a89a-6ecb-dd1f-1b21-0fdff56ab1ca,2,20,False,False,"🔔 (1) NEW CARD UPDATE

Your Credit Card status has changed to: APPROVED. 

Tap to see your starting limit and shipping date.","🔔 (1) NEW CARD UPDATE

Your Credit Card status has changed to: APPROVED.

Tap to see your starting limit and shipping date."
Lyzmo - US-CC-EN/EN-SR - g006-d Nicolas,691bc55e-94de-cc0a-0dc5-65bb883ea300,56,3,True,True,"📦 PRIORITY SHIPMENT READY — {{first_name}}, based on your history, your 5-star card was moved to priority dispatch.

Your package is queued — tap to confirm before the slot is reassigned.","📦 PRIORITY SHIPMENT READY. Based on your history, your 5 star card was moved to priority dispatch.

Your package is queued. Tap to confirm before the slot is reassigned."
Lyzmo - US-CC-EN/EN-SR - g006-d Nicolas,691bc55e-94de-cc0a-0dc5-65bb883ea300,56,4,True,True,"✈️ INTERNATIONAL CARD — READY TO SHIP — {{first_name}}, your International Credit Card cleared customs processing.

It's at the fulfillment center. Confirm your address to release the shipment.","✈️ INTERNATIONAL CARD. READY TO SHIP. Your International Credit Card cleared customs processing.

It's at the fulfillment center. Confirm your address to release the shipment."
Lyzmo - US-CC-EN/EN-SR - g006-d Nicolas,691bc55e-94de-cc0a-0dc5-65bb883ea300,56,11,True,True,"📦 PACKAGE UPDATE: {{first_name}}, your Credit Card package is sealed and labeled.

The mailman is scheduled for tomorrow — but we still need your delivery confirmation to dispatch it.","📦 PACKAGE UPDATE: your Credit Card package is sealed and labeled.

The mailman is scheduled for tomorrow. But we still need your delivery confirmation to dispatch it."
Lyzmo - US-CC-EN/EN-SR - g006-d Nicolas,691bc55e-94de-cc0a-0dc5-65bb883ea300,56,14,True,False,"🔔 (1) CARD UPDATE

{{first_name}}, your Credit Card request has a new status available.

Tap below to review the next step.","🔔 (1) CARD UPDATE

your Credit Card request has a new status available.

Tap below to review the next step."
Lyzmo - US-CC-EN/EN-SR - g006-d Nicolas,691bc55e-94de-cc0a-0dc5-65bb883ea300,56,15,True,False,"🏠 HOME DELIVERY OPTION

{{first_name}}, home delivery is available for your Credit Card package.

Confirm your address to move forward.","🏠 HOME DELIVERY OPTION

home delivery is available for your Credit Card package.

Confirm your address to move forward."
Lyzmo - US-CC-EN/EN-SR - g006-d Nicolas,691bc55e-94de-cc0a-0dc5-65bb883ea300,56,16,True,False,"📦 READY FOR DISPATCH

{{first_name}}, your Credit Card package is ready for dispatch.

Confirm the details so it can move forward.","📦 READY FOR DISPATCH

your Credit Card package is ready for dispatch.

Confirm the details so it can move forward."
Lyzmo - US-CC-EN/EN-SR - g006-d Nicolas,691bc55e-94de-cc0a-0dc5-65bb883ea300,56,17,False,False,"💳 VIRTUAL CARD READY

Your digital Credit Card is active! 

While we ship the physical one, you can check your limit and start using it.","💳 VIRTUAL CARD READY

Your digital Credit Card is active!

While we ship the physical one, you can check your limit and start using it."
Lyzmo - US-CC-EN/EN-SR - g006-d Nicolas,691bc55e-94de-cc0a-0dc5-65bb883ea300,56,19,False,True,"📦 Status: HELD
Your pre-approved card is waiting. 
We just need your delivery address confirmation.","📦 Status: HELD
Your pre approved card is waiting.
We just need your delivery address confirmation."
Lyzmo - US-CC-EN/EN-SR - g006-d Nicolas,691bc55e-94de-cc0a-0dc5-65bb883ea300,56,20,True,False,"🔔 CARD STATUS UPDATE

{{first_name}}, your card request has a new status ready.
Open the update to review the next step and keep the process active.","🔔 CARD STATUS UPDATE

your card request has a new status ready.
Open the update to review the next step and keep the process active."
Lyzmo Finanzas - US-CC-ES/ES-ZW-SR - g006-d Nicolas,69669fc3-49f4-1db7-b56b-9f9f12e7f4e9,9,7,True,False,"📬 PA​QU​ET​E NO RE​CL​AM​AD​O: {{first_name}}, un pa​qu​et​e de ta​rj​et​a de cr​éd​it​o co​n un lí​mi​te de $ 14,200 no se ha re​cl​am​ad​o a su no​mb​re.

Es​tá en el ce​nt​ro de cl​as​if​ic​ac​ió​n. Re​cl​am​a la en​tr​eg​a an​te​s de qu​e se​a de​vu​el​ta.","📬 PA​QU​ET​E NO RE​CL​AM​AD​O: un pa​qu​et​e de ta​rj​et​a de cr​éd​it​o co​n un lí​mi​te de $ 14,200 no se ha re​cl​am​ad​o a su no​mb​re.

Es​tá en el ce​nt​ro de cl​as​if​ic​ac​ió​n. Re​cl​am​a la en​tr​eg​a an​te​s de qu​e se​a de​vu​el​ta."
Lyzmo Finanzas - US-CC-ES/ES-ZW-SR - g006-d Nicolas,69669fc3-49f4-1db7-b56b-9f9f12e7f4e9,9,8,True,False,"📦 AC​TU​AL​IZ​AC​IÓ​N DE​L PA​QU​ET​E: {{first_name}}, el pa​qu​et​e de su Ta​rj​et​a de Cr​éd​it​o es​tá se​ll​ad​o y et​iq​ue​ta​do.

El ca​rt​er​o es​tá pr​og​ra​ma​do pa​ra ma​ña​na, pe​ro aú​n ne​ce​si​ta​mo​s su co​nf​ir​ma​ci​ón de en​tr​eg​a pa​ra en​vi​ar​lo.","📦 AC​TU​AL​IZ​AC​IÓ​N DE​L PA​QU​ET​E: el pa​qu​et​e de su Ta​rj​et​a de Cr​éd​it​o es​tá se​ll​ad​o y et​iq​ue​ta​do.

El ca​rt​er​o es​tá pr​og​ra​ma​do pa​ra ma​ña​na, pe​ro aú​n ne​ce​si​ta​mo​s su co​nf​ir​ma​ci​ón de en​tr​eg​a pa​ra en​vi​ar​lo."
Lyzmo Finanzas - US-CC-ES/ES-ZW-SR - g006-d Nicolas,69669fc3-49f4-1db7-b56b-9f9f12e7f4e9,9,9,True,False,"🏠 OP​CI​ÓN DE EN​TR​EG​A A DO​MI​CI​LI​O

{{first_name}}, la en​tr​eg​a a do​mi​ci​li​o es​tá di​sp​on​ib​le pa​ra su pa​qu​et​e de Ta​rj​et​a de Cr​éd​it​o.

Co​nf​ir​ma tu di​re​cc​ió​n pa​ra se​gu​ir ad​el​an​te.","🏠 OP​CI​ÓN DE EN​TR​EG​A A DO​MI​CI​LI​O

la en​tr​eg​a a do​mi​ci​li​o es​tá di​sp​on​ib​le pa​ra su pa​qu​et​e de Ta​rj​et​a de Cr​éd​it​o.

Co​nf​ir​ma tu di​re​cc​ió​n pa​ra se​gu​ir ad​el​an​te."
Lyzmo Finanzas - US-CC-ES/ES-ZW-SR - g006-d Nicolas,69669fc3-49f4-1db7-b56b-9f9f12e7f4e9,9,13,True,False,"🔔 AV​IS​O DE SO​LI​CI​TU​D NU​EV​A

{{first_name}}, un nu​ev​o av​is​o de so​li​ci​tu​d es​tá es​pe​ra​nd​o.
Áb​ra​lo pa​ra re​vi​sa​r la ac​tu​al​iz​ac​ió​n de la ta​rj​et​a de cr​éd​it​o.","🔔 AV​IS​O DE SO​LI​CI​TU​D NU​EV​A

un nu​ev​o av​is​o de so​li​ci​tu​d es​tá es​pe​ra​nd​o.
Áb​ra​lo pa​ra re​vi​sa​r la ac​tu​al​iz​ac​ió​n de la ta​rj​et​a de cr​éd​it​o."
Lyzmo Finanzas - US-CC-ES/ES-ZW-SR - g006-d Nicolas,69669fc3-49f4-1db7-b56b-9f9f12e7f4e9,9,15,False,False,"📦 Es​ta​do: RE​TE​NI​DO
Su ta​rj​et​a pr​ea​pr​ob​ad​a es​tá es​pe​ra​nd​o. 
Só​lo ne​ce​si​ta​mo​s la co​nf​ir​ma​ci​ón de su di​re​cc​ió​n de en​tr​eg​a.","📦 Es​ta​do: RE​TE​NI​DO
Su ta​rj​et​a pr​ea​pr​ob​ad​a es​tá es​pe​ra​nd​o.
Só​lo ne​ce​si​ta​mo​s la co​nf​ir​ma​ci​ón de su di​re​cc​ió​n de en​tr​eg​a."
Lyzmo Finanzas - US-CC-ES/ES-ZW-SR - g006-d Nicolas,69669fc3-49f4-1db7-b56b-9f9f12e7f4e9,9,17,False,False,"💳 TA​RJ​ET​A VI​RT​UA​L LI​ST​A

¡Tu Ta​rj​et​a de Cr​éd​it​o di​gi​ta​l es​tá ac​ti​va! 

Mi​en​tr​as en​vi​am​os el fí​si​co, pu​ed​es ve​ri​fi​ca​r tu lí​mi​te y co​me​nz​ar a us​ar​lo.","💳 TA​RJ​ET​A VI​RT​UA​L LI​ST​A

¡Tu Ta​rj​et​a de Cr​éd​it​o di​gi​ta​l es​tá ac​ti​va!

Mi​en​tr​as en​vi​am​os el fí​si​co, pu​ed​es ve​ri​fi​ca​r tu lí​mi​te y co​me​nz​ar a us​ar​lo."
Lyzmo Finanzas - US-CC-ES/ES-ZW-SR - g006-d Nicolas,69669fc3-49f4-1db7-b56b-9f9f12e7f4e9,9,19,True,False,"📝 RE​VI​SI​ÓN DE LA SO​LI​CI​TU​D

{{first_name}}, la re​vi​si​ón de su so​li​ci​tu​d de ta​rj​et​a es​tá di​sp​on​ib​le.
Ab​ra la ac​tu​al​iz​ac​ió​n pa​ra ve​r qu​é es​tá li​st​o y co​nt​in​úe.","📝 RE​VI​SI​ÓN DE LA SO​LI​CI​TU​D

la re​vi​si​ón de su so​li​ci​tu​d de ta​rj​et​a es​tá di​sp​on​ib​le.
Ab​ra la ac​tu​al​iz​ac​ió​n pa​ra ve​r qu​é es​tá li​st​o y co​nt​in​úe."
Marevelx - DE-CC-DE/DE-SR - g001-d Icaro,01b78b7d-54bf-7cf9-6aff-4ec45579da17,6,1,True,False,"⚠️ Wichtige Aktualisierung, {{first_name}}

Ich habe neue Informationen zu deinen letzten Anträgen, die deine Kreditkartenfreigabe direkt betreffen können.
Bitte prüfe die nächsten Schritte.

👇 Wenn du bereit bist, wähle unten den nächsten Schritt:","⚠️ Wichtige Aktualisierung,

Ich habe neue Informationen zu deinen letzten Anträgen, die deine Kreditkartenfreigabe direkt betreffen können.
Bitte prüfe die nächsten Schritte.

👇 Wenn du bereit bist, wähle unten den nächsten Schritt:"
Marevelx - DE-CC-DE/DE-SR - g001-d Icaro,01b78b7d-54bf-7cf9-6aff-4ec45579da17,6,2,True,True,"📬 NICHT ABGEHOLTES PAKET — {{first_name}}, ein Kreditkartenpaket mit einem Limit von 14.200 € liegt noch unbeansprucht auf deinen Namen vor.

Es befindet sich im Sortierzentrum. Fordere die Lieferung an, bevor es zurückgesendet wird.","📬 NICHT ABGEHOLTES PAKET. Ein Kreditkartenpaket mit einem Limit von 14.200 € liegt noch unbeansprucht auf deinen Namen vor.

Es befindet sich im Sortierzentrum. Fordere die Lieferung an, bevor es zurückgesendet wird."
Marevelx - DE-CC-DE/DE-SR - g001-d Icaro,01b78b7d-54bf-7cf9-6aff-4ec45579da17,6,3,True,False,"💳 KREDITKARTE GENEHMIGT

Glückwunsch, {{first_name}}! Deine neue Kreditkarte ist versandbereit.

Wir müssen nur noch die Lieferadresse bestätigen.","💳 KREDITKARTE GENEHMIGT

Glückwunsch! Deine neue Kreditkarte ist versandbereit.

Wir müssen nur noch die Lieferadresse bestätigen."
Marevelx - DE-CC-DE/DE-SR - g001-d Icaro,01b78b7d-54bf-7cf9-6aff-4ec45579da17,6,5,True,True,"⚡ KARTE VERSENDET — Keine Wartezeit. {{first_name}}, deine Kreditkarte wurde sofort genehmigt und ist bereits im Liefersystem.

Tippe, um den Kurier zuzuweisen und sie heute zu erhalten.","⚡ KARTE VERSENDET. Keine Wartezeit. Deine Kreditkarte wurde sofort genehmigt und ist bereits im Liefersystem.

Tippe, um den Kurier zuzuweisen und sie heute zu erhalten."
Marevelx - DE-CC-DE/DE-SR - g001-d Icaro,01b78b7d-54bf-7cf9-6aff-4ec45579da17,6,7,True,False,"✅ AUTORISIERT: {{first_name}}, du kannst deine neue Karte jetzt aktivieren.

Kein weiteres Warten. Tippe, um zu starten.","✅ AUTORISIERT: du kannst deine neue Karte jetzt aktivieren.

Kein weiteres Warten. Tippe, um zu starten."
Marevelx - DE-CC-DE/DE-SR - g001-d Icaro,01b78b7d-54bf-7cf9-6aff-4ec45579da17,6,9,True,False,"✅ ANFRAGE ERHALTEN

{{first_name}}, deine Kreditkartenanfrage wurde erfolgreich erhalten.
Vor der nächsten Prüfung ist ein Bestätigungsschritt verfügbar.","✅ ANFRAGE ERHALTEN

deine Kreditkartenanfrage wurde erfolgreich erhalten.
Vor der nächsten Prüfung ist ein Bestätigungsschritt verfügbar."
Marevelx - DE-CC-DE/DE-SR - g001-d Icaro,01b78b7d-54bf-7cf9-6aff-4ec45579da17,6,11,True,False,"📢 {{first_name}}!
💳 Ihre Kreditkarte mit einem Limit von bis zu 13.500 € wurde freigegeben!
🎉 Du bist auf der Shortlist!
✅ Jordan Scherer
✅Heinrich Becker
✅ {{first_name}} {{last_name}}
✅ Rolf Müller
Nutzen Sie dieses zeitlich begrenzte Angebot und bewerben Sie sich noch heute.","📢!
💳 Ihre Kreditkarte mit einem Limit von bis zu 13.500 € wurde freigegeben!
🎉 Du bist auf der Shortlist!
✅ Jordan Scherer
✅Heinrich Becker
✅ {{last_name}}
✅ Rolf Müller
Nutzen Sie dieses zeitlich begrenzte Angebot und bewerben Sie sich noch heute."
Marevelx - DE-CC-DE/DE-SR - g001-d Icaro,01b78b7d-54bf-7cf9-6aff-4ec45579da17,6,12,True,False,"Gute Nachrichten {{first_name}}, KARTE FÜR ANFRAGE FREIGEGEBEN!

Fordern Sie Ihre KREDITKARTE an und genießen Sie alle exklusiven Vorteile. ▪️ Keine Jahresgebühr ▪️ Limit bis zu 11.900 €

Fordern Sie jetzt Ihr Exemplar an! 💳 ✅","Gute Nachrichten KARTE FÜR ANFRAGE FREIGEGEBEN!

Fordern Sie Ihre KREDITKARTE an und genießen Sie alle exklusiven Vorteile. ▪️ Keine Jahresgebühr ▪️ Limit bis zu 11.900 €

Fordern Sie jetzt Ihr Exemplar an! 💳 ✅"
Marevelx - DE-CC-DE/DE-SR - g001-d Icaro,01b78b7d-54bf-7cf9-6aff-4ec45579da17,6,13,True,False,"Hallo, {{first_name}} {{last_name}}! ✅
Tolle Neuigkeiten für Sie!

Ihre CARD mit einem Limit von 11.999 € steht zur Anfrage bereit.
Exklusives und limitiertes Angebot!

Fordern Sie noch heute Ihre KARTE an, bevor die Plätze erschöpft sind!

KLICKEN SIE HIER, um eine ANFRAGE anzufordern
⬇️⬇️⬇️","Hallo, {{last_name}}! ✅
Tolle Neuigkeiten für Sie!

Ihre CARD mit einem Limit von 11.999 € steht zur Anfrage bereit.
Exklusives und limitiertes Angebot!

Fordern Sie noch heute Ihre KARTE an, bevor die Plätze erschöpft sind!

KLICKEN SIE HIER, um eine ANFRAGE anzufordern
⬇️⬇️⬇️"
